beta_C,beta_O,"C_thres,C","C_thres,O",DS_W,"k_C,S","k_d,C","k_d,O",K_L,"k_O,S","k_r,C","k_r,O","m_max,C","m_max,O",p_L,JS_s,JL_l,r_a,r_b,ro_B,"u_max,C","u_max,O","v_max,L",Y,Y_C,Y_O,"q_wr,a",theta,CSS_max,k_sorp,CL_init,CS_init
0.00161484,0.480573644,0.160798559,0.10712582,1.510896071,35.26790451,3.367703608,2.04974196,0.012197878,320.6058702,23.85091308,81.38649237,0.000901806,0.000207334,0.617183167,0.013935062,0.015822924,0.011764837,1.049560686,1.156958797,1.68356289,0.01803439,0.794027126,0.025360402,0.072275825,0.102881724,0.00627498,0.307589888,0.631024299,0.069847587,12.29255762,0.060452623
0.000318227,0.254026566,0.173141801,0.083194812,0.199392435,15.51862674,0.584050003,0.199638014,0.824064023,249.5663943,13.60357539,0.825443264,0.010058973,0.000523503,0.071324794,0.002051994,0.038873805,0.001347785,2.184673663,1.234227018,0.36830881,0.026747474,0.771733669,0.245238705,0.391129231,0.416755318,0.317365266,0.30142482,0.080026951,0.06973318,11.18487828,0.098740855
0.002884761,0.944148316,0.210909199,0.127565315,0.4522686,30.27427747,10.30680214,3.520377731,0.008899807,471.9669145,40.26445437,70.87724317,0.000553655,0.000255917,0.537037226,0.019439637,0.029461785,0.010347581,1.262804446,1.305292637,3.671747511,0.02789026,0.299522644,0.05264533,0.028541832,0.347255536,0.061532746,0.309850418,0.614787608,0.069184057,12.07930889,0.046883449
0.014002927,0.448667395,0.1436114,0.014632677,1.593079717,11.7588853,0.333578199,13.17523217,0.004890728,67.95125057,73.00138585,48.55830918,0.002382811,0.00047478,0.028629739,0.001463032,0.007615065,0.007450322,3.023194476,1.369564409,0.103517108,0.040560916,0.109490969,0.332715593,0.019559081,0.44136883,0.000508289,0.281974471,1.091322649,0.069131517,8.326344945,0.009418607
0.000871743,0.019223542,0.130622619,0.112673427,0.224566635,6.238420104,0.55314555,0.305941433,0.690350589,75.04615727,13.27212826,0.30598363,0.00494062,0.000882562,0.015062806,0.002040355,0.003027764,0.001203727,2.713827632,1.526361401,0.133724694,0.072427297,0.001056401,0.10950988,0.076180148,0.587527036,0.000186593,0.298572395,0.29286161,0.069029964,8.291484927,0.031556709
0.013761196,0.209309132,0.119507546,0.100504033,2.129595115,4.782132832,1.134478734,0.018775803,0.283866955,6.016854727,12.1244937,0.034653723,0.000670714,0.000111898,0.049794683,0.007879146,0.003089829,0.00208589,9.49002798,1.50341098,0.158855005,0.01576167,0.239814108,0.037859926,0.184005994,0.583210517,0.000246272,0.287569233,0.032884295,0.068764981,9.587404588,0.007684169
0.001410359,0.013236495,0.005700062,0.002925337,0.030797289,293.1146249,0.542613089,8.5526834,0.000948472,398.1372525,16.36404419,94.18632926,0.00084245,0.000497608,0.041963993,0.002990544,0.001112959,0.001093993,2.875250931,1.496814485,0.444446547,0.010513059,0.035819567,0.965268664,0.364961731,0.6066187,0.002063489,0.280738501,1.309351006,0.068725544,7.445302209,0.001008518
0.000144902,0.223730776,0.134607155,0.055497206,0.1686123,10.54443184,0.502861868,0.151830871,0.00107287,163.9170209,82.35792282,0.875782626,0.008533285,0.000214543,0.588644172,0.008455147,0.033793267,0.029662726,5.913323132,1.4373577,0.29939955,0.025099086,0.004449703,0.15828451,0.065264824,0.246557599,0.191590415,0.288743906,0.697146869,0.068149205,9.197901434,0.024408772
0.000216309,0.299850225,0.203198336,0.051309402,0.116722908,17.40586644,0.212310548,0.349498392,0.446589466,32.45135163,55.78531955,3.264375878,0.008382295,0.000128843,0.765249515,0.057299351,0.001818401,0.001651061,2.022315039,1.445075711,0.118794311,0.025270783,0.001701604,0.098544125,0.072782486,0.252430183,0.611911447,0.307027935,0.392130408,0.068029142,9.370825867,0.018075487
0.086509477,0.492465882,0.296843838,0.117305824,0.395332881,4.121086595,4.14651009,3.444067314,0.497721498,10.91353459,23.60077401,30.34239401,0.002623388,0.000207499,0.13853427,0.011422351,0.004283622,0.043969998,3.435842463,1.347370169,0.391440289,0.018277113,0.028807322,0.229854023,0.014091599,0.045746329,2.666302737,0.289421356,0.276827565,0.067909173,7.175447446,0.007767184
0.002576967,0.580835364,0.177640565,0.174079866,0.043394665,58.16401411,1.108015123,1.139645087,0.13384192,223.4965141,27.8778854,35.22263499,0.001382538,0.000144332,0.071659018,0.001349928,0.055193532,0.019406077,3.016011915,1.315763985,1.054642671,0.066582494,0.140073857,0.362312701,0.024607006,0.315516509,0.011610994,0.293577708,0.508846325,0.067857384,13.22632412,0.07000676
0.000347522,0.171786365,0.124239797,0.073724388,0.155459059,19.14721086,0.418541137,0.142798713,2.368573889,462.3543948,6.871529274,1.653671306,0.03786703,0.000369313,0.085274781,0.002558921,0.034520219,0.002260613,2.563950687,1.256628236,0.360694521,0.03868929,0.965011943,0.405814023,0.331242239,0.393508866,0.159954694,0.316654464,0.973856653,0.067400638,10.98068729,0.012721195
0.000139754,0.01351679,0.078241909,0.062068291,0.098681105,16.80583288,0.377763191,0.153417164,0.000315432,265.7697498,4.492024519,1.454089712,0.0221035,0.000230094,0.605324423,0.0322222,0.115057487,0.002020348,9.3200095,1.445071638,0.252372042,0.039603528,0.037760045,0.435482423,0.083220237,0.181150512,1.341744402,0.311762592,0.633193315,0.067221178,9.879437084,0.018178438
0.000946136,0.023134974,0.005135717,0.003989572,0.025757124,127.4788508,0.853967185,2.293787897,0.00021255,561.6478105,14.31822386,33.44110221,0.003444307,0.000402888,0.054191009,0.00186171,0.002231858,0.003660842,2.486892251,1.422080841,0.645503951,0.010884297,0.036072607,0.661513686,0.144287085,0.720095387,0.00062125,0.284145261,1.260142179,0.067129969,8.330586239,0.001405728
0.000383498,0.352508935,0.15870929,0.062995747,0.76485283,30.46304491,11.11209091,9.801015284,0.216784703,98.0525374,28.09314564,45.3434819,0.000949857,0.000177937,0.27776797,0.010101152,0.004033773,0.001182246,2.100952831,1.040703558,5.914629787,0.018289765,0.31383049,0.078643189,0.117786484,0.343403925,0.003031776,0.310345281,0.250464942,0.067032558,10.00880057,0.023810384
0.000106404,0.290234405,0.133995327,0.069860066,2.153595616,9.236502422,0.448084455,0.770037486,0.000231807,35.04430382,17.09328971,3.881863452,0.004388993,0.001284319,0.03686042,0.008389964,0.022517385,0.007372502,1.163121384,1.328857047,0.358833358,0.021858388,0.00180888,0.016515908,0.08301275,0.926415153,0.737201113,0.285786193,0.659247595,0.066873249,8.199340536,0.012001492
0.014820251,0.056032417,0.130336529,0.078208974,0.061738489,4.265073762,0.568205547,1.910156695,0.015017163,5.59148134,20.46616358,17.78992126,0.00024363,0.000220445,0.011136853,0.001351117,0.116243673,0.001464802,9.197247028,1.029787873,0.188450174,0.015714072,0.002051788,0.055291738,0.085277692,0.188331761,0.029822217,0.297522168,0.430745266,0.066645267,9.816063092,0.015088012
0.002141008,0.271764007,0.227895494,0.1034416,0.589690682,105.0806328,0.888161988,0.232347381,0.000375477,441.1678353,18.06690539,18.75623664,0.001289623,0.000300563,0.025276072,0.271392709,0.07620064,0.004990661,1.51212397,1.496869309,0.653773154,0.037133375,0.013957341,0.121590022,0.096154306,0.460038379,0.002283626,0.316941711,0.371784768,0.066641,8.406139587,0.007958177
0.001727094,0.03300017,0.137797101,0.131867803,1.416527925,25.74571507,1.363561227,0.083285923,0.015756779,582.5494666,3.714839993,0.657655031,0.034157914,0.000448349,0.010932762,0.008400515,0.004209154,0.020730078,1.959783008,1.246693433,0.642861987,0.010550085,0.002636157,0.93941858,0.102247694,0.662299771,0.000153779,0.304768746,0.176352363,0.066516724,9.250236159,0.042433287
0.001169583,0.041467278,0.131899444,0.116029067,0.147641668,6.58059866,0.425729517,2.690840982,1.629985707,22.373272,38.01373001,15.75831256,0.008836893,0.000246902,0.024832468,0.018816522,0.001328216,0.006380025,3.634333672,1.215248037,0.164926267,0.013966496,0.086133184,0.900919295,0.013735816,0.018869379,1.032426956,0.312330107,1.283613572,0.066463686,13.21446107,0.087149758
0.008915018,0.214205769,0.116929406,0.078756333,0.424226008,9.697839231,1.119331556,1.053499567,2.436171769,128.8797075,56.16802902,48.97255273,0.002007564,0.000609982,0.138483117,0.002541346,0.001180831,0.013135844,1.689963253,1.380046981,0.52284305,0.021314631,0.286720954,0.268512497,0.040316474,0.25282728,0.000100609,0.29129381,1.491171297,0.066359141,10.62946551,0.009120267
0.005781479,0.010042755,0.269360869,0.201539827,0.040197243,34.96898057,0.315086428,0.855495814,0.740909851,118.3270836,3.689359762,1.852010448,0.102041425,0.000112167,0.055670935,0.050957884,0.006080556,0.001757832,1.123950845,1.595127673,0.101423134,0.011675796,0.004679333,0.65902333,0.115378798,0.308649704,0.007066966,0.288067212,1.04566331,0.066024494,8.317028235,0.039831919
0.000758693,0.117545206,0.277540875,0.143686359,0.215621295,13.74922063,0.470576078,0.094695186,0.000155969,91.49032154,33.75042711,3.383919637,0.010033803,0.000297363,0.493095016,0.008232707,0.021431355,0.017819146,6.200072544,1.234784467,0.163842365,0.019990792,0.0046508,0.823464009,0.101625334,0.171850151,0.0555563,0.284456549,0.55887754,0.065711628,10.07469556,0.053107232
0.000615517,0.502101375,0.040100006,0.037000892,0.313746853,72.80882368,0.734238979,2.90168727,0.00015892,114.4598278,5.425626873,6.30034563,0.129264617,0.000471662,0.080021005,0.005118778,0.003499657,0.041848557,9.942205045,1.383033597,0.337618607,0.034355157,0.522197019,0.227755929,0.092508503,0.562821312,0.091061832,0.288595199,1.153267584,0.065655522,8.662202368,0.013397485
0.018534036,0.224502156,0.221926571,0.067883204,0.152035042,20.50592254,0.636111453,6.614198427,3.650980831,172.0218387,45.63000824,9.239585137,0.001752898,0.000174166,0.441208013,0.002037501,0.002666263,0.004537608,5.024415733,1.542084612,0.367464901,0.035245299,0.026652678,0.7211626,0.031645724,0.320918009,3.87E-05,0.28689692,1.583248886,0.065537885,10.10111101,0.004019177
0.000168924,0.053840479,0.134685741,0.086850367,0.545565224,35.82424402,0.720140355,4.846854504,0.00023462,155.3118198,98.75710713,9.795434635,0.002023039,0.001254647,0.011009757,0.003345445,0.03637032,0.003268665,5.645992524,1.085286483,0.559689032,0.169604718,0.150909749,0.050806792,0.192697018,0.663415644,0.061455737,0.300326808,0.390062023,0.065424021,9.029050421,0.041335568
0.054702575,0.393698625,0.260568079,0.146743823,0.367706212,8.949107545,0.735284564,4.581295114,0.384276287,88.8741698,69.33406932,25.46587391,0.000401614,0.00012214,0.049919776,0.018096651,0.064444731,0.059770456,3.935108699,1.202602053,0.136757313,0.034182508,0.001869611,0.239522631,0.021010424,0.054162256,0.017430632,0.287535183,1.09287458,0.065355339,8.473243844,0.035950116
0.00120738,0.017155363,0.151959774,0.124233042,0.110603685,13.76056271,1.764686766,0.47263275,0.0006746,470.4181458,24.97719917,2.192520397,0.001523843,0.000764187,0.011425652,0.003771064,0.186698488,0.003147274,2.899536275,1.059846687,0.347869222,0.137656917,0.002040153,0.010428533,0.147904346,0.675287741,0.045226318,0.297628605,1.635094489,0.065295563,9.408180532,0.07091753
0.085783916,0.256717175,0.081951319,0.067392923,0.630889703,18.28124342,1.945051824,0.746471966,0.38845576,369.1047215,39.94339717,7.618279887,0.001057475,0.000118164,0.336661278,0.008077186,0.001975259,0.001930748,9.649978573,1.222593092,0.2394506,0.043850786,0.00485633,0.157005605,0.095891951,0.250718931,0.017923869,0.308541334,0.523967281,0.065208153,9.951523418,0.030504882
0.000176887,0.057575827,0.152324383,0.128244026,0.909521694,1.704866557,0.339272889,2.699898725,2.799077056,14.09775872,15.38342535,4.946281513,0.002529728,0.000282739,0.385702646,0.106782495,0.001326261,0.002768303,4.424780798,1.414372997,0.208285901,0.049511941,0.002095765,0.050632592,0.024320092,0.229579699,8.758365749,0.29358136,0.230233127,0.064852497,10.98073335,0.036590019
0.022351705,0.776987811,0.255218302,0.06988239,1.04992233,69.39363864,1.202018962,5.120575522,0.000107485,409.5282961,55.78973831,25.16052028,0.003600201,0.000156746,0.059454942,0.017649241,0.117212087,0.00249768,1.17018585,1.015425632,0.612467709,0.143592617,0.026754429,0.266907898,0.080109654,0.722692458,0.498333353,0.282887196,0.381647435,0.064663567,8.242846902,0.0191463
0.000125025,0.356653615,0.238495862,0.231286664,1.005562493,12.74271449,3.126000483,4.803829426,0.003590691,312.5427184,33.11348636,17.96617549,0.001572454,0.001197731,0.012368957,0.0550591,0.001188438,0.027077317,2.706207219,1.579863141,0.365011975,0.020740725,0.047655075,0.024646521,0.121065458,0.68536223,0.034540785,0.289249167,1.2024829,0.064646487,7.752308173,0.052432377
0.001236044,0.579780157,0.240417674,0.202777907,2.200870972,2.791995743,2.991320618,0.198723431,1.644072768,301.0718728,14.94332244,0.334146908,0.001579057,0.000344425,0.025515683,0.04200696,0.001364033,0.074398256,2.329396492,1.096021279,0.953090799,0.012524159,0.004586477,0.099398093,0.045195204,0.735420588,0.285691799,0.317349844,0.532283631,0.064376049,9.109904601,0.099613424
0.000980148,0.554490384,0.279498695,0.261416267,1.976280697,6.04580493,0.240914359,2.232447491,0.021864136,27.99286062,97.62729606,9.454838999,0.001568021,0.000175751,0.016067774,0.002627844,0.011896836,0.068668922,6.065098114,1.196281467,0.207605389,0.018858137,0.002167418,0.863925137,0.015923588,0.100694588,0.00195056,0.29717829,0.654315055,0.064225569,8.072411054,0.036419618
0.045237143,0.327039938,0.116874595,0.023294541,1.224829744,12.9183664,0.922507132,3.208863432,0.119329759,182.8249044,66.62678968,59.08123397,0.000244626,0.000103842,0.010400671,0.00118728,0.038980629,0.024760662,4.074419547,1.577694234,0.584988254,0.026779213,0.466912908,0.227563928,0.040900016,0.460775463,0.042680327,0.284261271,0.392429875,0.063993279,8.876120048,0.006231149
0.00010472,0.155192452,0.154882218,0.084493622,1.298002317,4.590822827,0.903521537,6.595706562,0.821228655,103.5401336,15.95535758,30.94034744,0.007538315,0.001614808,0.486212719,0.131983793,0.019935525,0.001599528,6.2229491,1.192726807,0.369263649,0.03292688,0.024707435,0.559677804,0.022430205,0.177184084,0.152235851,0.301047355,0.239657455,0.063904684,13.63177723,0.029424571
0.012859804,0.315357862,0.087102915,0.062046719,0.169304879,4.84183906,0.996652534,14.13386102,0.009722198,125.3702723,25.75183079,22.63235951,0.001052261,0.000273518,0.064782322,0.001704563,0.039770419,0.004491562,4.020009248,1.082043506,0.606956955,0.075905118,0.002266083,0.010200947,0.023151736,0.20388609,0.000667996,0.290067582,0.789407114,0.063884939,9.747226095,0.042801326
0.000444254,0.498235166,0.171393245,0.15236134,0.180988636,93.2432243,2.091803033,1.246865373,6.72611668,504.3471767,86.08516801,3.408912597,0.000539351,0.000235102,0.364311271,0.00253846,0.022499616,0.003855696,8.574812317,1.296374153,0.103055436,0.028316049,0.124084068,0.253578094,0.066250031,0.243258865,0.500403079,0.315557189,0.881820658,0.063773068,8.478298852,0.00928383
0.000312073,0.021058139,0.235167107,0.074565106,0.068602956,5.454203001,2.719254015,9.731743208,0.000310329,197.866919,36.92281764,25.24725934,0.105091435,0.001066778,0.038512994,0.062286852,0.001344662,0.008502934,9.49535453,1.4079078,1.728012396,0.011132428,0.052558887,0.742933767,0.052056546,0.084457202,0.000125415,0.300040033,1.520689862,0.063722291,8.20840927,0.018520331
0.007399384,0.943667941,0.289205797,0.168091927,0.509837233,88.62582964,5.160539868,1.481037597,0.034189521,173.8718458,39.02581065,33.43391625,0.000359088,0.000335367,0.105921685,0.041734463,0.097346703,0.011025118,3.095100821,1.576400591,5.053929881,0.040182957,0.001145503,0.035006542,0.134166394,0.986050688,3.10E-05,0.307223386,1.390281222,0.063634169,8.789089113,0.048049282
0.06853877,0.021912738,0.198589679,0.085911774,0.01542977,18.2964835,0.471457182,0.100426967,0.221170473,386.0045484,22.7071969,0.218568445,0.005714336,0.004795223,0.038871349,0.003897053,0.00107108,0.015746509,1.410080891,1.456878415,0.141638252,0.030429687,0.702184499,0.526573732,0.048546579,0.116171701,0.026294036,0.295195819,1.408921853,0.063597451,10.3723601,0.072793982
0.019198426,0.135771438,0.104339956,0.076025845,0.115173861,2.244470138,0.804373989,2.899978117,0.187400966,79.98372914,73.86179784,14.70040609,0.002442356,0.000419548,0.065228298,0.024386474,0.00126265,0.012019289,1.497899243,1.521962159,0.645114761,0.020942045,0.028409782,0.91514402,0.010295963,0.043079715,0.097149296,0.319641667,0.709533264,0.063413794,9.554740691,0.036638501
0.002762539,0.012930992,0.193019139,0.08705422,0.182330271,5.603541266,0.128280857,2.832698824,1.924531779,18.32071805,9.863233021,12.47867559,0.01245616,0.000201471,0.019014882,0.01514666,0.005783283,0.001409004,1.304971258,1.214267678,0.125574395,0.013113577,0.013338553,0.906283074,0.049190341,0.129736513,0.002324912,0.287122055,1.407917943,0.063386504,8.958535292,0.054546451
0.000127724,0.331129665,0.183946604,0.055666406,2.079363948,69.76246359,0.778908961,1.125060059,0.09117926,328.1561144,30.59682175,2.774380869,0.002087949,0.000247169,0.417459321,0.060963834,0.009689547,0.004250962,1.540259161,1.37001948,0.120055316,0.028693449,0.850067834,0.022805187,0.090050213,0.809003687,6.909801604,0.282562453,0.557753985,0.063281193,7.673760879,0.001296706
0.000350241,0.013065059,0.298352737,0.295455237,0.051606841,23.29177835,0.939684029,2.459704883,0.004711865,208.2385341,26.47411188,3.344120387,0.008411275,0.000212082,0.019032004,0.003694067,0.225001972,0.00289047,2.607970226,1.027959598,0.327712769,0.130501283,0.007868846,0.01688355,0.264164591,0.79131735,0.186765641,0.290942591,1.024418735,0.063215544,10.68326199,0.08787196
0.000114192,0.259290617,0.159389183,0.079796323,0.600599258,7.220288939,0.374414709,18.18838405,0.659763132,112.7686854,17.84656332,29.74637607,0.013286606,0.000118174,0.187118405,0.00656867,0.105801802,0.033890755,8.165032394,1.140607265,0.226073899,0.02469618,0.005528608,0.336054475,0.017836774,0.083933867,4.928007345,0.314838425,0.417856721,0.063150474,8.042262309,0.013113659
0.007454585,0.052130944,0.163474436,0.141820197,0.473055881,2.878315865,0.209826677,0.456079138,0.001676152,446.175059,4.163745624,0.941041818,0.00203242,0.00182937,0.802594556,0.002983989,0.005451403,0.005133952,2.525262878,1.472753674,0.108115913,0.016090947,0.10089797,0.073328776,0.207194432,0.348191541,0.147830797,0.30573287,0.057635934,0.062837382,14.57042341,0.069434614
0.002647523,0.071043881,0.055711595,0.04516353,0.5610394,131.5020323,1.230037533,1.074056042,0.036456714,214.2721444,1.45232488,4.933370742,0.124210754,0.000189211,0.08616444,0.037467961,0.001681922,0.033778981,9.244892566,1.554965303,0.690171613,0.010838507,0.426468719,0.076288724,0.032169289,0.32252482,0.095333766,0.315896037,1.213304597,0.062772555,9.568642853,0.043344973
0.000752238,0.187119294,0.229826245,0.18064036,0.457094381,23.29091726,0.688731874,20.90396591,0.026549388,46.06852346,28.31003219,68.951151,0.016716061,0.000108014,0.63388367,0.005591476,0.284108116,0.001859699,3.893752628,1.585241091,0.340843907,0.185236452,0.486051252,0.690387555,0.028367073,0.042514998,8.610648405,0.282411945,1.205597076,0.062672233,12.03532185,0.015037241
0.001008875,0.557782997,0.276738141,0.276080488,0.617471767,2.407152096,0.422836561,3.496759734,0.269936758,74.66221061,73.9734258,10.33925862,0.000735156,0.000122283,0.059925933,0.004561668,0.030561363,0.045904714,4.453784922,1.202222309,0.115276122,0.022791488,0.008327955,0.409044041,0.014319278,0.06903591,1.30E-05,0.29355797,0.392854317,0.062516238,7.057609048,0.02669883
0.003681931,0.016690915,0.224654767,0.146588918,0.03573006,40.06411087,0.475953835,0.234323494,0.00481505,49.44870244,12.13044142,0.491763741,0.002264467,0.00075267,0.572043737,0.001872025,0.002347559,0.010442188,2.194384133,1.392932592,0.120359585,0.013175517,0.019600473,0.472238064,0.40026852,0.55512625,0.046619933,0.294867793,0.061073712,0.06249814,13.80034554,0.012259724
0.000461125,0.206950385,0.111562591,0.070917095,0.848497786,6.709201858,0.501049931,21.65047294,0.017813469,529.6396072,10.56314457,33.79142406,0.032885812,0.000157025,0.081626937,0.072023763,0.005932355,0.001037469,6.060911581,1.105775674,0.364608037,0.010677116,0.004220967,0.650290907,0.036769671,0.661491089,9.800705816,0.307734061,0.333914467,0.062204015,11.43714407,0.034410663
0.001220632,0.124739687,0.272106238,0.252955898,0.070185854,13.56884147,2.750834786,0.082271782,0.021535485,537.5921821,9.372179551,0.602189311,0.018075703,0.001525893,0.070991705,0.001835998,0.006447288,0.028266237,2.006447427,1.443980659,1.068264626,0.026424754,0.991986766,0.81059488,0.31244109,0.58111637,0.047200675,0.318933565,0.039835408,0.06204855,12.09431124,0.060428491
0.003169125,0.012927841,0.161069946,0.114745356,0.040086018,12.94331551,0.750527937,0.517469431,0.000651604,27.60734456,14.41855637,0.711551989,0.00837547,0.00057079,0.664418713,0.001172661,0.006838011,0.047805059,2.033416899,1.569130567,0.160314929,0.010457747,0.019497643,0.535567187,0.328522692,0.534824816,0.033216762,0.293619043,0.060516799,0.062036467,12.95634752,0.00721392
0.000163517,0.087812082,0.1402443,0.070958568,1.133058906,249.5164186,0.424098085,2.199700087,0.918212319,269.0030946,26.69406772,7.627870456,0.001098374,0.000176253,0.279623225,0.01853415,0.001299544,0.001003308,1.302248521,1.288236479,0.108301245,0.02336915,0.192225017,0.055797855,0.249713831,0.328093113,2.91891329,0.282719047,0.332160893,0.06191983,7.609411673,0.007899789
0.010279874,0.066907318,0.142209995,0.089653708,1.897801282,22.77263893,0.310247788,0.18266812,0.000216876,52.23993134,21.75871476,1.313950887,0.000819965,0.0001862,0.157017599,0.001294974,0.001687008,0.005036944,1.799727731,1.493700319,0.235341691,0.019719665,0.194229355,0.014859604,0.2300226,0.382250024,0.001029049,0.286008869,1.374697824,0.061918228,13.42863794,0.007462513
0.000544323,0.025003573,0.164394855,0.041314921,0.018693424,58.05708123,0.329984215,0.054642456,0.00161018,381.1682887,19.61160019,0.268769116,0.175655516,0.0005446,0.011285661,0.002744397,0.061464563,0.001155696,9.746275449,1.044174888,0.101266761,0.010843557,0.006599784,0.881136365,0.737385505,0.943798593,0.005372432,0.284133134,0.295411098,0.061832459,12.93591999,0.033059358
0.007370795,0.011795761,0.199150102,0.138882389,0.195299514,8.397047367,0.253574039,2.157430372,4.188582357,86.1659977,5.21621914,4.881485421,0.06633006,0.000387153,0.03162395,0.046395264,0.00264337,0.001500707,1.625290089,1.264961145,0.104192149,0.024050633,0.001056132,0.795456798,0.068005281,0.102353342,0.157095675,0.285125908,1.678218302,0.061686113,9.614215237,0.046091296
0.000186198,0.624493576,0.195168372,0.13120843,0.121065855,19.88498563,0.471556744,0.391047699,0.374672666,34.83747389,41.58785455,5.048247187,0.002967775,0.000155975,0.789338009,0.06439521,0.001120325,0.001354165,1.532624975,1.452000325,0.108927316,0.022486143,0.001757013,0.133842526,0.090590973,0.221919344,0.448401251,0.313648025,0.349435459,0.061640974,8.09277928,0.021553664
0.0004962,0.038698131,0.099302699,0.05508667,0.032179069,21.31295109,1.260344442,0.717894385,0.000265906,127.411674,4.666323803,1.262551047,0.01955664,0.004566763,0.238866599,0.005375963,0.066438305,0.059669734,5.178235521,1.459172476,0.555655592,0.038567321,0.058160184,0.175099841,0.049628621,0.4730143,0.051126407,0.299597794,1.065722995,0.061569011,7.909094324,0.035469429
0.000114012,0.104293893,0.1954318,0.134887748,0.19951459,13.64176745,1.685529099,0.542438091,1.031390712,261.4082911,24.11458662,6.091407649,0.016279407,0.001048911,0.02767109,0.012433381,0.00150064,0.007450808,6.561587714,1.595643735,0.384090531,0.012450637,0.120519774,0.554847236,0.011229388,0.066452567,0.387940123,0.296487624,1.492206816,0.061453092,8.840318619,0.019055553
0.012614794,0.236616375,0.267688378,0.210757727,0.464928332,8.741863063,0.219373917,0.431836603,0.795138155,512.2381332,98.58093549,1.080506853,0.000876353,0.000812465,0.092175976,0.015670747,0.00124757,0.015358611,1.231037723,1.306272743,0.201765848,0.051215207,0.02959311,0.223160593,0.043242572,0.116370697,6.40E-05,0.312345999,1.585564261,0.061318525,8.120006516,0.01492001
0.001589252,0.445275766,0.220635916,0.086834844,1.543078333,69.56800918,2.033392271,0.152126075,0.000567933,189.2899312,24.16195761,0.537947338,0.002114545,0.000396327,0.044354934,0.008074392,0.005994638,0.011465138,4.026262175,1.214357432,0.346896854,0.012569876,0.005624296,0.040270496,0.266643624,0.835334803,0.06663422,0.284236421,1.42602818,0.061168944,8.526536,0.008795336
0.034245445,0.106248082,0.281728895,0.266750196,0.256188346,24.49667153,1.717040721,0.059265998,0.001163851,520.395026,14.6294111,2.351239752,0.032200614,0.002150944,0.168602161,0.002465428,0.010586369,0.04685783,1.827384078,1.499199175,0.723218868,0.010071404,0.28713,0.39460941,0.176589321,0.794853238,0.037581479,0.314383651,0.172692555,0.061129335,12.79250097,0.03116601
0.090044492,0.134330956,0.163097607,0.074677161,0.53076931,17.21494604,0.374597107,4.897981015,0.004616891,32.86479744,14.14443133,10.16458117,0.001438581,0.000276432,0.28394344,0.264353855,0.10138254,0.001450792,1.627312022,1.387272873,0.157531785,0.031208425,0.014028103,0.121838103,0.089521601,0.652546852,0.355256135,0.315434693,0.408393358,0.061024972,11.65835095,0.007541708
0.004747137,0.059773205,0.056223475,0.051513419,0.705795958,22.74841624,2.571017729,0.542127122,0.01449902,492.3605699,19.35508665,5.154230283,0.032636801,0.001385843,0.064190945,0.002297601,0.238704242,0.003362938,1.204793055,1.138069798,0.250315658,0.015712153,0.00232229,0.260947615,0.022020315,0.378437874,0.000529907,0.297715088,1.354431532,0.060877899,8.67726511,0.037648057
0.217613304,0.350033847,0.284048311,0.057452977,2.330916682,172.1851649,0.631641424,0.40583552,0.845804763,402.5293462,28.76004176,2.420682412,0.000878743,0.000247286,0.043665852,0.017147174,0.003558316,0.00281948,6.026820487,1.2176342,0.188123586,0.078199772,0.033406126,0.141969482,0.119731634,0.33577285,0.13204359,0.305248859,0.971356747,0.060686592,9.483311288,0.009174876
0.000568852,0.061981336,0.144838745,0.136527682,0.154758655,16.23443099,0.634751971,4.663533161,0.15505379,34.56608168,34.67084511,18.26856483,0.03544497,0.008140455,0.039365789,0.019682006,0.002541143,0.00845555,8.394248979,1.34803914,0.112957827,0.011261193,0.068238708,0.509030312,0.015248506,0.083529326,0.129012934,0.304884354,0.678059154,0.060662769,10.34077566,0.030450409
0.002476605,0.65400512,0.081162851,0.042063442,0.443103421,2.744714063,0.482201129,12.05498562,2.741534625,20.4483965,24.25186843,53.97334813,0.000244554,0.000206339,0.029131076,0.00669445,0.142830244,0.004135863,9.149957656,1.062420973,0.254214273,0.033937001,0.004029843,0.035251812,0.123195077,0.126743048,0.05276001,0.300120122,0.663352552,0.060634544,13.43002953,0.029697133
0.061894918,0.086792295,0.192192238,0.072178136,0.025383587,25.47702132,0.384278768,1.302688996,0.201676938,144.7027311,28.86267406,4.754863474,0.015603712,0.000113574,0.012872232,0.003247345,0.001832052,0.022009124,2.666963173,1.260383355,0.14314308,0.034700992,0.112383583,0.43586286,0.071215489,0.102351283,0.000402786,0.295760535,1.27925733,0.060476413,7.140463726,0.027801924
0.000156742,0.141209607,0.199138006,0.181003932,0.228278471,84.56025357,0.96547606,0.478970034,0.158601634,434.9245223,75.97613954,37.75828758,0.00211598,0.000278453,0.204206977,0.002721811,0.004964962,0.045821018,5.437319032,1.183050901,0.217438746,0.031187633,0.141185399,0.027735764,0.062052602,0.076217421,0.008587739,0.316534491,1.645345262,0.060392148,7.807247271,0.018996644
0.001401371,0.049808569,0.129065024,0.099278924,0.095016851,35.68902653,0.580653737,1.592635932,0.07522442,453.1645385,2.876613803,15.99730521,0.002888897,0.001427704,0.028265381,0.023946897,0.001058364,0.021812386,5.706026723,1.260940175,0.370981306,0.039215844,0.249179384,0.152730649,0.02616314,0.351598174,0.000634483,0.29928351,1.203134502,0.060142809,10.9225451,0.063539808
